examId,content,options,imagePath,answer
586,人們透過匿名方式在網路上進行交流，以下敘述哪一項比較適當？,"['即使是匿名發言也不應該有謾罵、人身攻擊的言論。', '為了阻止他人不適當的言論，同樣用謾罵的方式制止。', '網路的匿名性讓我們可以任意發言攻擊別人。', '網路的言論無法掌控，所以多數的聲音就是正確的。', None]",,0
588,民眾收到官方帳號寄來的影音平臺消費通知郵件，點開之後發現和之前收到的信件格式略有不同，且夾帶附加檔案。請問下列處理方式，哪一項較適當？,"['開啟郵件後依照信件指示操作。', '打開附加檔案確認內容。', '點選郵件內連結以便查證，只要不輸入帳號密碼就好。', '向影音平臺的官方客服人員求證。', None]",,3
589,以下哪一種類商品可以在網路上進行販售，但必須要在管制範圍內進行？,"['酒類商品。', '彩券。', '健康食品。', '香菸。', None]",,2
590,請問使用通訊軟體時應注意的事項，下列敘述哪一項正確？,"['可透過通訊軟體與客戶討論業務機密。', '朋友透過通訊軟體要求代買東西，不需另外確認。', '親友傳來的檔案一定安全，可以馬上打開確認內容。', '設定英數字與符號混合的登入密碼。', None]",,3
591,網路沉迷的使用者會因過度使用網際網路服務，影響個人日常生活，以下哪一種狀態比較容易發生？,"['開車時習慣使用Google導航服務。', '沉溺於網路遊戲而忘記吃飯。', '將個人大量生活照片上傳至雲端空間。', '每天固定時間上網不熬夜。', None]",,1
592,長時間沉迷上網容易造成生理傷害，可能導致以下哪一種狀況？,"['近視數度減少。', '神清氣爽。', '手腕關節發炎。', '容光煥發。', None]",,2
593,沉迷於網路的使用者，其生活容易受到影響，而導致作息的不正常，因此可能出現哪一種狀況？,"['常常睡不飽，且沒使用網路就會焦躁易怒。', '專注力提升，學習效率增加。', '用餐次數減少，達到健康減肥塑身的效果。', '養成早睡早起的習慣。', None]",,0
594,有些人喜歡上網追劇，常常因此忘了時間，對於這樣的行為，以下敘述哪一項正確？,"['最好培養其他的休閒娛樂或運動嗜好，多到戶外活動。', '只要吃飯睡覺時間正常，其他時間都在上網追劇也沒關係。', '上網追劇並不算是網路沉迷的行為。', '上網追劇才能和其他人有共同的話題，有助於社交，所以不需要限制上網的時間。', None]",,0
595,下列哪一種方式可減少網路沉迷的狀況發生？,"['控制使用電腦或手機的時間，多多參與戶外活動。', '禁止玩線上遊戲。', '嚴選有助身心靈成長的網路影片。', '只在有限時特惠的時段進行網路購物。', None]",,0
596,小明在家習慣長時間玩線上遊戲與觀看網路影片，可能已有下列哪一種傾向？,"['憂鬱症', '網路沉迷', '自閉症', '社交恐懼症', None]",,1
597,在網路上發表文章時，以下哪一種行為是正確的？,"['為了真相，可以公開他人的隱私。', '應注意遣詞用字，保持禮貌用語，與網友互相交流。', '為了讓民眾能夠正視該議題，編造假訊息也是不得已的做法。', '張貼具有威脅性或攻擊性的文字、圖片。', None]",,1
598,基於個人隱私，在社群網站打卡上傳照片時，應該注意什麼？,"['標註朋友名稱時，是否已獲得對方同意。', '照片是否清晰。', '照片中是否將朋友都標示進去，沒有遺漏。', '所在位置是否可以上網。', None]",,0
599,回覆他人電子郵件時，以下哪一種行為「不符合」網路禮儀？,"['信件寄出之前，再次閱讀自己所寫的文字，確認無錯字後送出。', '同封郵件重複寄送以確保對方一定可以收到。', '信件寄出前，檢查信件是否有需要夾帶附件檔案。', '注意稱謂用詞是否正確。', None]",,1
600,在社群網站和朋友互傳訊息，分享生活點滴，下列哪一種行為應該「避免」？,"['就事論事發表意見，避免嘲諷他人。', '妥善設定貼文的隱私權保護選項。', '私訊傳送有裸露、煽情的圖片', '友善的與其他人互動。', None]",,2
602,回覆他人電子郵件，以下哪一種行為較為恰當？,"['錯字連篇，詞不達意。', '重複寄送相同內容信件。', '確認信件內容與附件無誤之後，才將信件送出。', '直接按全部回覆，不論回覆內容是否適合讓其他收件者收到。', None]",,2
604,請問在自己的網站上公開播放知名動畫電影主題曲，是否會違反著作權法？,"['只播放副歌就不會違法。', '已購買電影原聲帶，所以屬於合理使用的範圍。', '在沒有取得著作權人授權的情況下就有違法的可能。', '此為幫忙電影打廣告的行為，所以不會違法。', None]",,2
605,在個人的筆記型電腦上安裝軟體時，下列哪一種作法比較合適？,"['安裝從合法管道取得的正版授權軟體。', '到網路上搜尋與下載網友分享的破解版本。', '從公司複製軟體光碟回家使用。', '跟好朋友商借正版軟體光碟片。', None]",,0
606,駭客常常利用釣魚網頁或社交工程信件，惡意偷取使用者的帳號與密碼，其主要用意可能與下列哪一項「無關」？,"['假冒受害者的身分進行其他攻擊行為。', '提醒使用者的個人資安防護意識。', '在黑市販售被盜的帳號。', '藉機盜取信用卡號碼等隱私資料。', None]",,1
607,近期常常發現有不肖份子假借官方名義，以提供免費貼圖的資訊誘騙使用者加入好友，意圖獲取當事人的個資，我們應該如何識別？,"['提供熱門的貼圖才是真正的官方活動。', '辨別該帳號是否為即時通訊平臺認證的官方帳號。', '好友轉貼的活動資訊，不至於上當受騙。', '只參與自己喜歡的熱門貼圖贈送活動。', None]",,1
608,小明收到主旨為「立即填問卷限量送最新款手機」的電子郵件，下列哪一種做法比較合適？,"['立即轉寄給親朋好友。', '到網路上搜尋相關資料，確認此封信的真實性。', '立即填寫問卷，並留下個人聯絡資料以便收到獎品。', '為了以後可以常常抽獎，可以將此寄件者的信件歸類到信任郵件名單。', None]",,1
609,有民眾在拍賣網站以市價三折的價格標到最新型的智慧型手機，匯款後賣家帳號一直沒有回應，才驚覺受騙。請問下列針對網拍購物安全的敘述哪一項較為正確？        ,"['只與沒有負評的賣家交易。', '積極的向賣家詢問商品的細節。', '慎選優良網站與賣家，且低於市價太多的商品要小心查證。', '採用網路銀行轉帳給對方比較安全。', None]",,2
610,部分民眾已經非常習慣網路購物的消費模式，請問，下列哪一項與網路購物的安全最具關連？,"['店家商品的數量多寡。', '購物平臺是否有安全信賴的付款機制。', '店家商品的價格高低。', '店家是否提供免運費服務。', None]",,1
611,網路購物平臺眾多，消費者遇到網路詐騙或交易糾紛的機會也隨之升高，採取哪一種購物方式較能「避免」受騙？,"['挑選可以分期付款的網路商家。', '採取線上刷卡的交易方式。', '選擇知名的購物平臺，並且觀察賣家的評價及其他買家的留言再決定是否下單。', '選擇到貨速度最快的網路商家下單。', None]",,2
